487,72.6
488,72.6
489,72.5
490,72.6
491,72.5
492,72.5
493,72.4
494,72.4
495,72.4
496,72.4
497,72.4
498,72.4
499,72.3
500,72.4
501,72.5
502,72.6
503,72.6
504,72.5
505,72.6
506,72.6
507,72.6
508,72.6
509,72.6
510,72.6
511,72.6
512,72.6
513,72.6
514,72.6
515,72.6
516,72.5
517,72.5
518,72.4
519,72.4
520,72.4
521,72.4
522,72.4
523,72.4
524,72.4
525,72.4
526,72.5
527,72.5
528,72.6
529,72.5
530,72.5
531,72.4
532,72.4
533,72.3
534,72.3
535,72.3
536,72.3
537,72.3
538,72.3
539,72.3
540,72.3
541,72.3
542,72.3
543,72.3
544,72.3
545,72.3
546,72.3
547,72.3
548,72.3
549,72.4
550,72.4
551,72.4
552,72.4
553,72.5
554,72.5
555,72.4
556,72.5
557,72.4
558,72.4
559,72.5
560,72.6
561,72.7
562,72.7
563,72.8
564,72.8
565,72.9
566,72.9
567,72.9
568,73.0
569,73.0
570,73.0
571,73.0
572,72.7
573,72.6
574,72.4
575,72.7
576,72.6
577,72.6
578,72.6
579,72.6
580,72.7
581,72.6
582,72.7
583,72.9
584,72.8
585,72.9
586,72.7
587,72.8
588,72.8
589,72.8
590,72.8
591,72.7
592,72.7
593,72.6
594,72.6
595,72.6
596,72.7
597,72.7
598,72.7
599,72.7
601,72.7
602,72.7
603,72.7
604,72.7
605,72.7
606,72.7
607,72.7
608,72.6
609,72.5
610,72.5
611,72.5
612,72.6
613,72.5
614,72.5
615,72.6
616,72.7
617,72.8
618,72.8
619,72.8
620,72.7
621,72.7
622,72.7
623,72.7
624,72.6
625,72.6
626,72.6
627,72.6
628,72.7
629,72.6
630,72.6
631,72.6
632,72.7
633,72.7
634,72.6
635,72.6
636,72.6
637,72.7
638,72.6
639,72.6
640,72.7
641,72.7
642,72.8
643,72.9
644,73.1
645,73.1
646,73.0
647,73.0
648,73.0
649,73.0
650,73.0
651,72.9
652,72.9
653,72.9
654,72.9
655,73.0
656,73.0
657,73.0
658,73.0
659,73.0
660,73.1
661,73.1
662,73.1
663,73.2
664,73.2
665,73.3
666,73.4
667,73.5
668,73.5
669,73.5
670,73.5
671,73.5
672,73.5
673,73.4
674,73.3
675,73.3
676,73.2
677,73.3
678,73.3
679,73.3
680,73.4
681,73.5
682,74.0
683,74.0
684,74.0
685,74.0
686,74.0
687,74.0
688,74.0
689,74.0
690,74.0
691,74.0
692,73.8
693,73.8
694,73.8
695,73.8
696,73.8
697,73.8
698,73.7
699,73.7
700,73.7
701,73.6
702,73.7
703,73.7
704,73.5
705,73.6
706,73.6
707,73.6
708,73.6
709,73.6
710,73.5
711,73.5
712,73.5
713,73.5
714,73.4
715,73.4
716,73.4
717,73.4
718,73.4
719,73.4
721,73.4
722,73.5
723,73.5
724,73.5
725,73.5
726,73.5
727,73.6
728,73.7
729,73.7
730,73.7
731,73.7
732,73.7
733,73.7
734,73.7
735,73.7
736,73.6
737,73.6
738,73.5
739,73.5
740,73.5
741,73.4
742,73.4
743,73.4
744,73.4
745,73.4
746,73.3
747,73.3
748,73.3
749,73.3
750,73.3
751,73.3
752,73.3
753,73.3
754,73.3
755,73.3
756,73.4
757,73.4
758,73.3
759,73.3
760,73.3
761,73.4
762,73.5
763,73.6
764,73.6
765,73.6
766,73.6
767,73.7
768,73.7
769,73.7
770,73.7
771,73.8
772,74.0
773,74.0
774,73.9
775,73.8
776,73.7
777,73.7
778,73.7
779,73.6
780,73.5
781,73.7
782,73.6
783,73.7
784,73.7
785,73.7
786,73.7
787,73.7
788,73.7
789,73.8
790,73.7
791,73.7
792,73.7
793,73.6
794,73.6
795,73.6
796,73.6
797,73.6
798,73.9
799,73.9
800,73.9
801,73.9
802,74.0
803,74.0
804,74.0
805,74.0
806,74.3
807,74.1
808,74.1
809,74.1
810,74.0
811,73.9
812,73.9
813,74.0
814,74.0
815,74.0
816,74.0
817,74.1
818,74.0
819,74.1
820,74.2
821,74.4
822,74.4
823,74.5
824,74.5
825,74.7
826,74.7
827,75.0
828,75.0
829,75.0
830,75.0
831,74.9
832,74.9
833,74.7
834,74.7
835,74.7
836,74.7
837,74.7
838,74.8
839,74.8
841,74.7
842,74.7
843,74.7
844,74.8
845,74.8
846,74.8
847,74.8
848,74.9
849,75.0
850,75.0
851,75.1
852,75.1
853,75.1
854,75.1
855,75.0
856,74.9
857,74.9
858,74.8
859,74.8
860,74.7
861,74.6
862,74.6
863,74.6
864,74.6
865,74.7
866,74.7
867,74.9
868,74.7
869,75.0
870,75.0
871,75.0
872,75.0
873,75.1
874,75.2
875,75.1
876,74.9
877,74.7
878,74.9
879,74.9
880,74.9
881,74.9
882,74.9
883,74.9
884,74.9
885,75.0
886,75.0
887,75.0
888,75.0
889,75.0
890,75.0
891,75.0
892,74.9
893,74.9
894,74.8
895,74.8
896,74.8
897,74.8
898,74.7
899,74.5
900,74.5
901,74.5
902,74.6
903,74.5
904,74.6
905,74.6
906,74.6
907,74.7
908,74.6
909,74.7
910,74.6
911,74.7
912,74.7
913,74.7
914,74.7
915,74.8
916,74.8
917,74.8
918,74.8
919,74.9
920,74.9
921,74.9
922,74.9
923,74.9
924,74.8
925,74.8
926,74.8
927,74.8
928,74.8
929,74.8
930,74.8
931,74.9
932,74.9
933,74.8
934,74.9
935,74.9
936,75.0
937,75.0
938,75.0
939,75.0
940,75.1
941,75.2
942,75.2
943,75.2
944,75.2
945,75.3
946,75.3
947,75.3
948,75.4
949,75.3
950,75.3
951,75.1
952,75.0
953,75.1
954,75.0
955,75.0
956,75.1
957,75.0
958,75.0
959,75.0
961,75.1
962,75.3
963,75.1
964,75.2
965,75.1
966,75.2
967,75.2
968,75.1
969,75.2
970,75.2
971,75.2
972,75.2
973,75.2
974,75.2
975,75.2
976,75.1
977,75.0
978,75.0
979,75.0
980,74.9
981,74.9
982,74.8
983,74.8
984,74.8
985,74.7
986,74.7
987,74.7
988,74.6
989,74.6
990,74.5
991,74.5
992,74.5
993,74.5
994,74.4
995,74.3
996,74.3
997,74.2
998,74.2
999,74.0
1000,74.2
1001,74.1
1002,74.1
1003,74.3
1004,74.3
1005,74.4
1006,74.3
1007,74.5
1008,74.4
1009,74.4
1010,74.4
1011,74.4
1012,74.4
1013,74.5
1014,74.5
1015,74.8
1016,74.6
1017,74.6
1018,74.6
1019,74.6
1020,74.7
1021,74.8
1022,74.8
1023,74.8
1024,74.6
1025,74.6
1026,74.6
1027,74.5
1028,74.5
1029,74.5
1030,74.4
1031,74.4
1032,74.4
1033,74.4
1034,74.4
1035,74.4
1036,74.4
1037,74.4
1038,74.4
1039,74.4
1040,74.3
1041,74.3
1042,74.3
1043,74.3
1044,74.4
1045,74.4
1046,74.4
1047,74.4
1048,74.4
1049,74.4
1050,74.4
1051,74.4
1052,74.4
1053,74.2
1054,74.2
1055,74.2
1056,74.2
1057,74.2
1058,74.1
1059,74.0
1060,73.9
1061,73.8
1062,73.5
1063,73.4
1064,73.3
1065,73.4
1066,73.5
1067,73.5
1068,73.7
1069,73.7
1070,73.7
1071,73.7
1072,73.7
1073,73.6
1074,73.5
1075,73.5
1076,73.4
1077,73.3
1078,73.2
1079,73.2
1081,73.0
1082,73.0
1083,73.0
1084,72.9
1085,73.0
1086,73.2
1087,73.2
1088,73.2
1089,73.3
1090,73.4
1091,73.4
1092,73.3
1093,73.3
1094,73.3
1095,73.3
1096,73.3
1097,73.4
1098,73.4
1099,73.5
1100,73.5
1101,73.5
1102,73.6
1103,73.7
1104,73.8
1105,73.8
1106,73.8
1107,73.8
1108,73.8
1109,73.8
1110,73.8
1111,73.6
1112,73.5
1113,73.5
1114,73.4
1115,73.3
1116,73.3
1117,73.3
1118,73.3
1119,73.2
1120,73.3
1121,73.5
1122,73.7
1123,73.7
1124,73.7
1125,73.5
1126,73.5
1127,73.5
1128,73.7
1129,73.6
1130,73.6
1131,73.6
1132,73.6
1133,73.6
1134,73.6
1135,73.6
1136,73.5
1137,73.6
1138,73.6
1139,73.6
1140,73.6
1141,73.6
1142,73.6
1143,73.6
1144,73.6
1145,73.6
1146,73.6
1147,73.6
1148,73.6
1149,73.6
1150,73.6
1151,73.6
1152,73.7
1153,73.7
1154,73.7
1155,73.8
1156,73.8
1157,73.8
1158,73.9
1159,73.9
1160,73.9
1161,74.0
1162,74.0
1163,74.2
1164,74.3
1165,74.3
1166,74.0
1167,74.0
1168,73.8
1169,74.0
1170,74.0
1171,73.9
1172,73.9
1173,73.8
1174,73.9
1175,73.9
1176,73.9
1177,73.9
1178,73.9
1179,73.9
1180,73.9
1181,73.9
1182,73.9
1183,73.9
1184,73.9
1185,73.9
1186,73.9
1187,73.9
1188,73.9
1189,73.8
1190,73.8
1191,73.9
1192,73.9
1193,73.9
1194,73.9
1195,73.8
1196,73.8
1197,73.6
1198,73.5
1199,73.5
1201,73.5
1202,73.6
1203,73.6
1204,73.7
1205,73.8
1206,73.6
1207,73.6
1208,73.6
1209,73.6
1210,73.6
1211,73.6
1212,73.6
1213,73.6
1214,73.7
1215,73.7
1216,73.7
1217,73.7
1218,73.7
1219,73.7
1220,73.7
1221,73.7
1222,73.7
1223,73.7
1224,73.7
1225,73.7
1226,73.7
1227,73.7
1228,73.7
1229,73.7
1230,73.7
1231,73.8
1232,73.8
1233,73.8
1234,73.8
1235,73.9
1236,73.9
1237,73.9
1238,73.9
1239,74.0
1240,74.0
1241,74.0
1242,74.1
1243,74.2
1244,74.2
1245,74.1
1246,74.0
1247,74.0
1248,74.0
1249,74.0
1250,73.9
1251,73.9
1252,73.9
1253,73.9
1254,73.9
1255,73.9
1256,73.8
1257,73.9
1258,73.9
1259,73.8
1260,73.8
1261,73.8
1262,73.9
1263,73.8
1264,73.8
1265,73.8
1266,73.8
1267,73.8
1268,73.8
1269,73.7
1270,73.7
1271,73.7
1272,73.8
1273,73.8
1274,73.8
1275,73.7
1276,73.8
1277,73.7
1278,73.7
1279,73.7
1280,73.6
1281,73.6
1282,73.6
1283,73.6
1284,73.6
1285,73.6
1286,73.6
1287,73.6
1288,73.6
1289,73.6
1290,73.6
1291,73.6
1292,73.6
1293,73.6
1294,73.6
1295,73.6
1296,73.5
1297,73.6
1298,73.5
1299,73.5
1300,73.5
1301,73.5
1302,73.5
1303,73.6
1304,73.5
1305,73.5
1306,73.6
1307,73.5
1308,73.5
1309,73.5
1310,73.5
1311,73.4
1312,73.4
1313,73.4
1314,73.4
1315,73.3
1316,73.3
1317,73.3
1318,73.4
1319,73.3
1321,73.3
1322,73.2
1323,73.3
1324,73.3
1325,73.2
1326,73.3
1327,73.3
1328,73.4
1329,73.4
1330,73.5
1331,73.7
1332,73.5
1333,73.5
1334,73.6
1335,73.6
1336,73.6
1337,73.6
1338,73.6
1339,73.6
1340,73.6
1341,73.6
1342,73.6
1343,73.6
1344,73.6
1345,73.6
1346,73.6
1347,73.7
1348,73.8
1349,73.8
1350,73.8
1351,73.8
1352,73.8
1353,73.9
1354,73.8
1355,73.8
1356,73.8
1357,73.8
1358,73.7
1359,73.7
1360,73.8
1361,73.8
1362,73.8
1363,73.8
1364,73.8
1365,73.8
1366,73.8
1367,73.8
1368,73.8
1369,73.8
1370,73.8
1371,73.8
1372,73.8
1373,73.8
1374,73.8
1375,73.8
1376,73.8
1377,73.8
1378,73.8
1379,73.8
1380,73.8
1381,73.7
1382,73.7
1383,73.7
1384,73.7
1385,73.7
1386,73.7
1387,73.7
1388,73.7
1389,73.7
1390,73.7
1391,73.7
1392,73.7
1393,73.7
1394,73.7
1395,73.6
1396,73.6
1397,73.6
1398,73.7
1399,73.7
1400,73.7
1401,73.7
1402,73.7
1403,73.7
1404,73.7
1405,73.6
1406,73.6
1407,73.6
1408,73.7
1409,73.7
1410,73.7
1411,73.7
1412,73.7
1413,73.7
1414,73.7
1415,73.7
1416,73.7
1417,73.7
1418,73.6
1419,73.7
1420,73.7
1421,73.7
1422,73.7
1423,73.7
1424,73.7
1425,73.7
1426,73.7
1427,73.7
1428,73.7
1429,73.7
1430,73.7
1431,73.7
1432,73.7
1433,73.7
1434,73.7
1435,73.7
1436,73.7
1437,73.7
1438,73.7
1439,73.7
1441,73.7
1442,73.7
1443,73.7
1444,73.7
1445,73.7
1446,73.7
1447,73.7
1448,73.7
1449,73.6
1450,73.7
1451,73.6
1452,73.7
1453,73.7
1454,73.6
1455,73.7
1456,73.6
1457,73.6
1458,73.6
1459,73.6
1460,73.6
1461,73.6
1462,73.6
1463,73.7
1464,73.7
1465,73.7
1466,73.7
1467,73.7
1468,73.7
1469,73.7
1470,73.7
1471,73.7
1472,73.7
1473,73.7
1474,73.7
1475,73.7
1476,73.8
1477,73.8
1478,73.9
1479,73.9
1480,73.9
1481,73.9
1482,74.0
1483,74.0
1484,74.0
1485,74.1
1486,74.1
1487,74.1
1488,74.3
1489,74.3
1490,74.4
1491,74.4
1492,74.3
1493,74.4
1494,74.3
1495,74.3
1496,74.3
1497,74.3
1498,74.3
1499,74.3
1500,74.3
1501,74.2
1502,74.1
1503,74.1
1504,74.1
1505,74.1
1506,74.1
1507,74.1
1508,74.1
1509,74.1
1510,74.0
1511,74.1
1512,74.0
1513,74.0
1514,74.0
1515,74.0
1516,74.0
1517,73.9
1518,73.9
1519,73.9
1520,73.8
1521,73.8
1522,73.8
1523,73.8
1524,73.9
1525,73.9
1526,73.9
1527,73.9
1528,73.9
1529,73.9
1530,74.0
1531,74.0
1532,74.0
1533,74.0
1534,74.0
1535,74.0
1536,74.0
1537,74.0
1538,74.0
1539,74.0
1540,74.0
1541,74.0
1542,74.0
1543,74.0
1544,74.1
1545,74.1
1546,74.2
1547,74.2
1548,74.1
1549,74.1
1550,74.1
1551,74.0
1552,74.1
1553,74.1
1554,74.1
1555,74.1
1556,74.1
1557,74.1
1558,74.1
1559,74.1
1561,74.1
1562,74.1
1563,74.1
1564,74.1
1565,74.1
1566,74.1
1567,74.1
1568,74.0
1569,74.0
1570,74.0
1571,74.0
1572,74.0
1573,74.0
1574,74.0
1575,74.0
1576,74.0
1577,74.0
1578,74.0
1579,74.0
1580,74.0
1581,74.0
1582,74.0
1583,74.0
1584,73.9
1585,74.0
1586,74.0
1587,73.9
1588,74.0
1589,74.0
1590,74.0
1591,73.9
1592,74.0
1593,74.0
1594,74.0
1595,73.9
1596,74.0
1597,74.0
1598,74.0
1599,74.0
1600,74.0
1601,74.0
1602,73.9
1603,74.0
1604,74.0
1605,74.0
1606,74.0
1607,74.0
1608,74.0
1609,74.2
1610,74.2
1611,74.2
1612,74.2
1613,74.2
1614,74.1
1615,74.1
1616,74.1
1617,74.1
1618,74.2
1619,74.2
1620,74.2
1621,74.2
1622,74.2
1623,74.1
1624,74.2
1625,74.1
1626,74.1
1627,74.1
1628,74.1
1629,74.1
1630,74.1
1631,74.1
1632,74.1
1633,74.1
1634,74.1
1635,74.1
1636,74.1
1637,74.2
1638,74.1
1639,74.1
1640,74.0
1641,74.0
1642,74.0
1643,74.0
1644,74.0
1645,74.0
1646,74.0
1647,74.0
1648,74.0
1649,74.0
1650,74.0
1651,74.0
1652,74.0
1653,74.0
1654,74.0
1655,74.0
1656,73.9
1657,73.9
1658,73.9
1659,73.9
1660,73.8
1661,73.8
1662,73.9
1663,73.9
1664,73.8
1665,74.0
1666,73.9
1667,73.9
1668,73.9
1669,73.9
1670,73.9
1671,73.9
1672,73.9
1673,73.9
1674,73.9
1675,73.9
1676,74.0
1677,73.9
1678,73.9
1679,73.9
1681,73.9
1682,73.9
1683,73.9
1684,73.9
1685,73.9
1686,73.9
1687,73.9
1688,73.9
1689,73.9
1690,73.9
1691,73.9
1692,73.9
1693,73.9
1694,73.9
1695,74.0
1696,74.0
1697,74.0
1698,74.0
1699,74.0
1700,74.0
1701,74.1
1702,74.1
1703,74.1
1704,74.1
1705,74.1
1706,74.1
1707,74.2
1708,74.2
1709,74.3
1710,74.3
1711,74.3
1712,74.3
1713,74.2
1714,74.2
1715,74.3
1716,74.2
1717,74.4
1718,74.4
1719,74.3
1720,74.4
1721,74.3
1722,74.3
1723,74.3
1724,74.3
1725,74.3
1726,74.3
1727,74.3
1728,74.4
1729,74.4
1730,74.4
1731,74.4
1732,74.4
1733,74.5
1734,74.5
1735,74.5
1736,74.5
1737,74.5
1738,74.5
1739,74.5
1740,74.4
1741,74.4
1742,74.4
1743,74.4
1744,74.4
1745,74.4
1746,74.4
1747,74.4
1748,74.4
1749,74.3
1750,74.4
1751,74.2
1752,74.2
1753,74.2
1754,74.2
1755,74.2
1756,74.2
1757,74.4
1758,74.4
1759,74.4
1760,74.4
1761,74.5
1762,74.5
1763,74.4
1764,74.4
1765,74.4
1766,74.5
1767,74.3
1768,74.3
1769,74.3
1770,74.3
1771,74.3
1772,74.3
1773,74.4
1774,74.3
1775,74.4
1776,74.4
1777,74.4
1778,74.4
1779,74.3
1780,74.4
1781,74.4
1782,74.4
1783,74.4
1784,74.4
1785,74.4
1786,74.4
1787,74.4
1788,74.4
1789,74.4
1790,74.3
1791,74.3
1792,74.3
1793,74.3
1794,74.3
1795,74.3
1796,74.3
1797,74.3
1798,74.3
1799,74.3
1801,74.3
1802,74.3
1803,74.3
1804,74.4
1805,74.4
1806,74.4
1807,74.2
1808,74.4
1809,74.3
1810,74.3
1811,74.3
1812,74.3
1813,74.3
1814,74.3
1815,74.3
1816,74.3
1817,74.3
1818,74.3
1819,74.3
1820,74.4
1821,74.4
1822,74.3
1823,74.3
1824,74.3
1825,74.3
1826,74.3
1827,74.3
1828,74.3
1829,74.3
1830,74.3
1831,74.3
1832,74.4
1833,74.3
1834,74.3
1835,74.3
1836,74.3
1837,74.3
1838,74.3
1839,74.3
1840,74.3
1841,74.3
1842,74.3
1843,74.3
1844,74.3
1845,74.3
1846,74.3
1847,74.3
1848,74.3
1849,74.3
1850,74.3
1851,74.3
1852,74.3
1853,74.3
1854,74.3
1855,74.3
1856,74.3
1857,74.3
1858,74.3
1859,74.3
1860,74.3
1861,74.3
1862,74.3
1863,74.3
1864,74.3
1865,74.3
1866,74.3
1867,74.3
1868,74.3
1869,74.3
1870,74.3
1871,74.3
1872,74.3
1873,74.3
1874,74.3
1875,74.3
1876,74.3
1877,74.3
1878,74.3
1879,74.3
1880,74.3
1881,74.3
1882,74.3
1883,74.3
1884,74.3
1885,74.3
1886,74.3
1887,74.3
1888,74.3
1889,74.3
1890,74.3
1891,74.3
1892,74.3
1893,74.3
1894,74.3
1895,74.3
1896,74.4
1897,74.4
1898,74.4
1899,74.4
1900,74.5
1901,74.5
1902,74.5
1903,74.5
1904,74.6
1905,74.6
1906,74.6
1907,74.7
1908,74.8
1909,74.7
1910,74.8
1911,74.7
1912,74.7
1913,74.7
1914,74.7
1915,74.7
1916,74.7
1917,74.6
1918,74.6
1919,74.5
1921,74.5
1922,74.5
1923,74.5
1924,74.5
1925,74.5
1926,74.5
1927,74.6
1928,74.6
1929,74.6
1930,74.6
1931,74.7
1932,74.7
1933,74.7
1934,74.7
1935,74.7
1936,74.7
1937,74.7
1938,74.8
1939,74.8
1940,74.8
1941,74.8
1942,74.8
1943,74.9
1944,74.9
1945,74.9
1946,75.0
1947,75.0
1948,75.0
1949,75.0
1950,75.0
1951,74.9
1952,74.9
1953,74.9
1954,74.9
1955,74.8
1956,74.8
1957,74.9
1958,74.9
1959,74.9
1960,74.9
1961,74.9
1962,74.9
1963,74.9
1964,74.9
1965,74.9
1966,74.9
1967,74.9
1968,74.9
1969,74.9
1970,74.9
1971,75.0
1972,75.0
1973,75.0
1974,75.0
1975,75.0
1976,74.9
1977,75.0
1978,74.9
1979,74.9
1980,74.9
1981,74.9
1982,74.8
1983,74.9
1984,74.9
1985,74.8
1986,74.8
1987,74.8
1988,74.9
1989,74.7
1990,74.7
1991,74.8
1992,74.7
1993,74.7
1994,74.7
1995,74.7
1996,74.7
1997,74.7
1998,74.7
1999,74.7
2000,74.7
2001,74.7
2002,74.7
2003,74.7
2004,74.7
2005,74.7
2006,74.7
2007,74.7
2008,74.7
2009,74.7
2010,74.7
2011,74.7
2012,74.7
2013,74.7
2014,74.7
2015,74.7
2016,74.7
2017,74.7
2018,74.7
2019,74.7
2020,74.7
2021,74.6
2022,74.6
2023,74.6
2024,74.6
2025,74.6
2026,74.6
2027,74.6
2028,74.6
2029,74.7
2030,74.7
2031,74.7
2032,74.6
2033,74.7
2034,74.6
2035,74.6
2036,74.6
2037,74.6
2038,74.6
2039,74.6
2041,74.6
2042,74.6
2043,74.6
2044,74.6
2045,74.6
2046,74.6
2047,74.6
2048,74.6
2049,74.6
2050,74.7
2051,74.7
2052,74.7
2053,74.8
2054,74.8
2055,74.8
2056,74.9
2057,74.9
2058,74.9
2059,74.9
2060,74.9
2061,74.9
2062,74.9
2063,74.9
2064,74.9
2065,74.9
2066,75.0
2067,74.9
2068,74.9
2069,75.0
2070,75.0
2071,75.0
2072,75.0
2073,75.1
2074,75.0
2075,75.0
2076,75.0
2077,74.9
2078,74.9
2079,74.9
2080,74.9
2081,75.0
2082,75.0
2083,75.0
2084,75.0
2085,75.0
2086,75.0
2087,75.0
2088,74.9
2089,74.9
2090,75.0
2091,75.0
2092,75.0
2093,75.0
2094,75.0
2095,75.0
2096,75.0
2097,75.0
2098,75.0
2099,74.9
2100,74.9
2101,74.9
2102,74.9
2103,74.9
2104,74.9
2105,74.9
2106,74.9
2107,74.9
2108,74.9
2109,74.8
2110,74.8
2111,74.8
2112,74.8
2113,74.8
2114,74.8
2115,74.8
2116,74.9
2117,74.8
2118,74.9
2119,74.9
2120,74.9
2121,74.9
2122,74.9
2123,74.9
2124,74.9
2125,74.8
2126,74.8
2127,74.8
2128,74.8
2129,74.8
2130,74.7
2131,74.8
2132,74.8
2133,74.8
2134,74.8
2135,74.8
2136,74.8
2137,74.7
2138,74.8
2139,74.8
2140,74.8
2141,74.8
2142,74.8
2143,74.8
2144,74.8
2145,74.8
2146,74.8
2147,74.8
2148,74.8
2149,74.8
2150,74.8
2151,74.8
2152,74.9
2153,74.9
2154,74.8
2155,74.7
2156,74.7
2157,74.7
2158,74.7
2159,74.6
2161,74.6
